name	lat	lon	einwohner	typ
wiesenttal, fränk schweiz	49.80000	11.26670	2569	Markt
bad steben	50.36670	11.65000	3618	Markt
helmbrechts, oberfranken	50.23330	11.70000	9470	Stadt
lichtenberg, oberfranken	50.38330	11.66670	1147	Stadt
münchberg, oberfranken	50.20000	11.78330	11521	Stadt
naila	50.31670	11.70000	8435	Stadt
oberkotzau	50.26670	11.93330	5826	Markt
rehau, oberfranken	50.25000	12.03330	9929	Stadt
schauenstein	50.26670	11.75000	2149	Stadt
schwarzenbach an der saale	50.21670	11.93330	7838	Stadt
schwarzenbach am wald	50.28330	11.61670	5169	Stadt
selbitz, oberfranken	50.31670	11.75000	4740	Stadt
sparneck	50.16670	11.83330	1755	Markt
stammbach	50.15000	11.68330	2588	Markt
zell, oberfranken	50.13330	11.80000	2292	Markt
kronach, oberfranken	50.23330	11.31670	18165	Stadt
küps	50.20000	11.28330	8253	Markt
ludwigsstadt	50.48330	11.40000	3797	Stadt
mitwitz	50.25000	11.21670	3014	Markt
nordhalben	50.36670	11.50000	2040	Markt
pressig	50.35000	11.31670	4291	Markt
steinwiesen	50.30000	11.46670	3819	Markt
tettau, oberfranken	50.46670	11.25000	2504	Markt
teuschnitz	50.38330	11.38330	2228	Stadt
marktrodach	50.25000	11.38330	4009	Markt
wallenfels, oberfranken	50.26670	11.46670	3108	Stadt
grafengehaig	50.20000	11.58330	1029	Markt
kasendorf, oberfranken	50.03330	11.35000	2596	Markt
kulmbach	50.10000	11.45000	27592	Stadt
kupferberg, oberfranken	50.13330	11.58330	1117	Stadt
ludwigschorgast	50.13330	11.56670	1007	Markt
mainleus	50.10000	11.38330	6865	Markt
marktleugast	50.18330	11.63330	3569	Markt
marktschorgast	50.10000	11.65000	1655	Markt
presseck	50.23330	11.55000	2106	Markt
stadtsteinach	50.16670	11.50000	3429	Stadt
thurnau	50.01670	11.38330	4505	Markt
wirsberg	50.11670	11.60000	1995	Markt
wonsees	49.98330	11.30000	1180	Markt
burgkunstadt	50.13330	11.25000	6915	Stadt
ebensfeld	50.06670	10.95000	5706	Markt
lichtenfels, bayern	50.146272	11.06373	21389	Stadt
marktgraitz	50.18330	11.20000	1334	Markt
marktzeuln	50.16670	11.18330	1746	Markt
bad staffelstein	50.10000	10.98330	10697	Stadt
weismain	50.08330	11.23330	4799	Stadt
arzberg, oberfranken	50.06670	12.20000	6043	Stadt
hohenberg an der eger	50.10000	12.23330	1531	Stadt
kirchenlamitz	50.15000	11.95000	3901	Stadt
marktleuthen	50.13330	12.00000	3623	Stadt
marktredwitz	50.00500	12.08110	18087	Stadt
schirnding	50.08330	12.23330	1469	Markt
schönwald, oberfranken	50.20000	12.10000	3697	Stadt
selb	50.16670	12.13330	17068	Stadt
thiersheim	50.08330	12.13330	2076	Markt
thierstein	50.10000	12.10000	1311	Markt
weißenstadt	50.10000	11.86670	3543	Stadt
wunsiedel im fichtelgebirge	50.03330	12.01670	10154	Stadt
ansbach, mittelfranken	49.30000	10.58330	40662	Stadt
erlangen	49.5977	11.0039	103184	Stadt
fürth, bayern	49.46670	10.96670	113849	Stadt
nürnberg	49.44780	11.06830	492206	Stadt
schwabach	49.32920	11.02560	38952	Stadt
arberg	49.15000	10.61670	2271	Markt
bechhofen an der heide	49.15000	10.55000	6258	Markt
colmberg	49.36670	10.41670	2154	Markt
dentlein am forst	49.15000	10.43330	2473	Markt
dietenhofen, mittelfranken	49.40000	10.68330	5703	Markt
dinkelsbühl	49.06670	10.31670	11657	Stadt
dombühl	49.25000	10.28330	1687	Markt
dürrwangen, mittelfranken	49.11670	10.38330	2620	Markt
feuchtwangen	49.16670	10.33330	12293	Stadt
flachslanden, mittelfranken	49.40000	10.51670	2518	Markt
heilsbronn	49.33330	10.80000	9413	Stadt
herrieden	49.23330	10.51670	7726	Stadt
lehrberg	49.33330	10.51670	3129	Markt
leutershausen, mittelfranken	49.30000	10.41670	5642	Stadt
lichtenau, mittelfranken	49.28330	10.70000	3803	Markt
merkendorf, mittelfranken	49.20000	10.70000	2840	Stadt
ornbau	49.16670	10.65000	1690	Stadt
rothenburg ob der tauber	49.38330	10.18330	11297	Stadt
schillingsfürst, mittelfranken	49.28330	10.26670	2850	Stadt
schopfloch, mittelfranken	49.11670	10.30000	2933	Markt
wassertrüdingen	49.05000	10.60000	6129	Stadt
weidenbach, mittelfranken	49.20000	10.63330	2232	Markt
weiltingen	49.03330	10.45000	1373	Markt
windsbach	49.25000	10.81670	6175	Stadt
wolframs-eschenbach	49.23330	10.73330	2877	Stadt
baiersdorf, mittelfranken	49.66000	11.03030	7147	Stadt
eckental	49.58330	11.25000	14154	Markt
heroldsberg	49.53390	11.15560	7417	Markt
herzogenaurach	49.55000	10.88330	23036	Stadt
höchstadt an der aisch	49.70000	10.80000	13427	Stadt
lonnerstadt	49.70000	10.76670	1967	Markt
mühlhausen, mittelfranken	49.75000	10.78330	1684	Markt
vestenbergsgreuth	49.68330	10.63330	1640	Markt
wachenroth	49.75000	10.71670	2184	Markt
weisendorf	49.61670	10.83330	6175	Markt
ammerndorf	49.40000	10.86670	2142	Markt
cadolzburg	49.45000	10.86670	10160	Markt
langenzenn	49.50000	10.80000	10671	Stadt
oberasbach bei nürnberg	49.43330	10.95000	17133	Stadt
roßtal	49.40000	10.88330	10102	Markt
stein bei nürnberg	49.41670	11.01670	14025	Stadt
wilhermsdorf	49.48330	10.71670	5075	Markt
zirndorf, mittelfranken	49.45000	10.95000	25171	Stadt
altdorf bei nürnberg	49.38750	11.35720	15312	Stadt
feucht	49.37670	11.21390	13528	Markt
hersbruck	49.51250	11.43390	12421	Stadt
lauf an der pegnitz	49.51030	11.27750	26304	Stadt
neuhaus an der pegnitz	49.63330	11.55000	2960	Markt
röthenbach an der pegnitz	49.48500	11.24750	12155	Stadt
schnaittach	49.55920	11.34310	8218	Markt
velden, mittelfranken	49.61670	11.51670	1851	Stadt
neustadt an der aisch-bad windsheim	49.5701789473684211	10.4714868421052632	98509	Kreis
bad windsheim	49.50000	10.41670	11951	Stadt
baudenbach	49.61670	10.53330	1217	Markt
burgbernheim	49.45000	10.31670	2962	Stadt
burghaslach	49.73330	10.60000	2489	Markt
dachsbach	49.65000	10.70000	1796	Markt
emskirchen	49.55000	10.71670	6073	Markt
ippesheim, mittelfranken	49.60000	10.23330	1095	Markt
ipsheim	49.53330	10.48330	2123	Markt
marktbergel	49.45000	10.36670	1626	Markt
markt bibart	49.65000	10.43330	1910	Markt
markt erlbach	49.48330	10.65000	5611	Markt
markt nordheim	49.58330	10.35000	1126	Markt
markt taschendorf	49.70000	10.55000	1041	Markt
neuhof an der zenn	49.46670	10.65000	2094	Markt
neustadt an der aisch	49.58330	10.60000	12228	Stadt
obernzenn	49.45000	10.46670	2729	Markt
oberscheinfeld	49.71670	10.43330	1247	Markt
scheinfeld	49.66670	10.46670	4680	Stadt
sugenheim	49.6	10.41666	2312	Markt
uehlfeld	49.66670	10.73330	2980	Markt
uffenheim	49.53330	10.25000	6183	Stadt
abenberg, mittelfranken	49.25000	10.96670	5558	Stadt
allersberg, mittelfranken	49.25420	11.24110	8061	Markt
greding	49.04830	11.36140	7203	Stadt
heideck, mittelfranken	49.11670	11.11670	4927	Stadt
hilpoltstein, mittelfranken	49.19000	11.18860	13192	Stadt
schwanstetten	49.30000	11.11670	7550	Markt
roth, mittelfranken	49.24500	11.09110	25071	Stadt
spalt	49.16670	10.91670	5106	Stadt
thalmässing, mittelfranken	49.08810	11.22310	5396	Markt
wendelstein, mittelfranken	49.35360	11.14830	16099	Markt
absberg	49.15000	10.88330	1305	Markt
ellingen, bayern	49.06670	10.96670	3761	Stadt
gnotzheim	49.06670	10.71670	885	Markt
gunzenhausen am altmühlsee	49.10000	10.75000	16564	Stadt
heidenheim (mittelfranken)	49.01670	10.75000	2554	Markt
markt berolzheim	49.01670	10.85000	1360	Markt
nennslingen	49.05000	11.13330	1404	Markt
pappenheim, mittelfranken	48.93330	10.96670	4353	Stadt
pleinfeld	49.10000	10.98330	7405	Markt
treuchtlingen	48.95000	10.91670	13221	Stadt
weißenburg in bayern	49.03330	10.98330	17778	Stadt
aschaffenburg	49.97390	9.14917	68833	Stadt
schweinfurt	50.05000	10.23330	54402	Stadt
würzburg	49.78780	9.93611	133018	Stadt
alzenau in unterfranken	50.08330	9.06667	19010	Stadt
goldbach, unterfranken	49.9960	9.1777	9881	Markt
großostheim	49.92110	9.08139	16418	Markt
hösbach	50.00000	9.20000	13359	Markt
mömbris	50.06670	9.16667	12320	Markt
schöllkrippen	50.06670	9.23333	3844	Markt
stockstadt am main	49.97690	9.06417	7531	Markt
bad bocklet	50.26670	10.08330	4555	Markt
bad brückenau	50.3085	9.7899	7217	Stadt
bad kissingen	50.20000	10.08330	21389	Stadt
burkardroth	50.26670	10.00000	7886	Markt
elfershausen, unterfranken	50.15000	9.96667	3001	Markt
euerdorf	50.15000	10.03330	1614	Markt
geroda, unterfranken	50.28330	9.90000	931	Markt
hammelburg	50.11817	9.89184	11925	Stadt
maßbach	50.18330	10.28330	4832	Markt
münnerstadt	50.25000	10.18330	8033	Stadt
oberthulba	50.20000	9.96667	5180	Markt
schondra	50.26670	9.86667	1844	Markt
sulzthal	50.13330	10.03330	940	Markt
wildflecken	50.36670	9.91667	3257	Markt
zeitlofs	50.26670	9.66667	2232	Markt
bad neustadt an der saale	50.33330	10.21670	16179	Stadt
bischofsheim an der rhön	50.40000	10.01670	5057	Stadt
fladungen	50.51670	10.15000	2296	Stadt
bad königshofen im grabfeld	50.30000	10.48330	7043	Stadt
mellrichstadt	50.43330	10.31670	6204	Stadt
oberelsbach	50.43330	10.13330	2922	Markt
ostheim vor der rhön	50.46670	10.21670	3604	Stadt
saal an der saale	50.31670	10.36670	1582	Markt
trappstadt	50.31670	10.58330	1034	Markt
burgpreppach	50.13330	10.65000	1451	Markt
ebern	50.08330	10.80000	7434	Stadt
eltmann	49.96670	10.66670	5517	Stadt
haßfurt	50.03330	10.50000	13539	Stadt
hofheim in unterfranken	50.13330	10.53330	5233	Stadt
königsberg in bayern	50.08330	10.58330	3741	Stadt
maroldsweisach	50.20000	10.66670	3754	Markt
rentweinsdorf	50.06670	10.80000	1621	Markt
zeil am main	50.01670	10.60000	5904	Stadt
abtswind	49.76670	10.36670	794	Markt
dettelbach	49.80000	10.18330	6884	Stadt
geiselwind	49.76670	10.46670	2428	Markt
großlangheim	49.75000	10.23330	1589	Markt
iphofen	49.68330	10.28330	4419	Stadt
kitzingen	49.73330	10.16670	21116	Stadt
kleinlangheim	49.76670	10.28330	1691	Markt
mainbernheim	49.71000	10.21670	2314	Stadt
marktbreit	49.6683166666667	10.1435833333333	3757	Stadt
markt einersheim	49.68330	10.30000	1195	Markt
marktsteft	49.69952	10.137076	1768	Stadt
obernbreit	49.65000	10.16670	1817	Markt
prichsenstadt	49.81670	10.35000	3223	Stadt
rüdenhausen	49.76670	10.35000	818	Markt
schwarzach am main	49.80000	10.23330	3593	Markt
seinsheim	49.63330	10.21670	1093	Markt
volkach	49.86670	10.23330	9444	Stadt
wiesentheid	49.80000	10.35000	4808	Markt
willanzheim	49.68330	10.23330	1609	Markt
amorbach	49.64420	9.22028	4145	Stadt
bürgstadt	49.71360	9.27139	4333	Markt
elsenfeld	49.84170	9.16222	8913	Markt
erlenbach am main	49.80390	9.16389	10173	Stadt
eschau, unterfranken	49.82000	9.25750	4078	Markt
großheubach	49.72720	9.22528	5104	Markt
kirchzell	49.61890	9.17778	2375	Markt
kleinheubach	49.72280	9.21472	3486	Markt
kleinwallstadt	49.87190	9.16778	5832	Markt
klingenberg am main	49.78420	9.18611	6305	Stadt
miltenberg	49.70390	9.26444	9635	Stadt
mönchberg, spessart	49.79140	9.26583	2540	Markt
obernburg am main	49.84000	9.14139	8856	Stadt
schneeberg, unterfranken	49.63970	9.24722	1879	Markt
stadtprozelten	49.78810	9.41361	1700	Stadt
sulzbach am main	49.91080	9.15917	7081	Markt
weilbach, unterfranken	49.66530	9.21861	2323	Markt
wörth am main	49.79470	9.15389	4936	Stadt
arnstein, unterfranken	49.9780	9.9638	8343	Stadt
burgsinn	50.15000	9.65000	2674	Markt
frammersbach	50.06670	9.46667	4781	Markt
gemünden am main	50.05000	9.70000	11314	Stadt
karbach, unterfranken	49.86750	9.63889	1406	Markt
karlstadt, main	49.96030	9.77222	15175	Stadt
kreuzwertheim	49.76720	9.51833	3869	Markt
triefenstein	49.80060	9.60674	4385	Markt
lohr am main	49.99360	9.57833	16020	Stadt
marktheidenfeld	49.84420	9.60389	11027	Stadt
obersinn	50.21670	9.61667	1061	Markt
rieneck	50.10000	9.65000	2112	Stadt
rothenfels, unterfranken	49.89060	9.59139	1008	Stadt
thüngen	49.94220	9.85944	1312	Markt
zellingen	49.89780	9.81722	6515	Markt
gerolzhofen	49.90000	10.35000	6709	Stadt
oberschwarzach, unterfranken	49.86670	10.41670	1413	Markt
stadtlauringen	50.18330	10.36670	4480	Markt
werneck	49.98330	10.10000	10721	Markt
aub, unterfranken	49.55000	10.06670	1589	Stadt
bütthard	49.60000	9.88333	1295	Markt
eibelstadt	49.73330	10.00000	2873	Stadt
frickenhausen am main	49.671034	10.093913	1277	Markt
gelchsheim	49.56670	10.01670	846	Markt
giebelstadt	49.65420	9.94778	5754	Markt
helmstadt, unterfranken	49.76110	9.71000	2646	Markt
höchberg	49.78330	9.88194	9369	Markt
neubrunn bei würzburg	49.72970	9.67111	2326	Markt
eisenheim, unterfranken	49.88330	10.16670	1332	Markt
ochsenfurt, unterfranken	49.65000	10.08330	11522	Stadt
randersacker	49.75940	9.98250	3430	Markt
reichenberg, unterfranken	49.73170	9.91833	4036	Markt
remlingen, unterfranken	49.80470	9.69444	1510	Markt
rimpar	49.85640	9.95833	7777	Markt
röttingen, unterfranken	49.51030	9.97111	1667	Stadt
sommerhausen, main	49.70000	10.03330	1674	Markt
winterhausen	49.70000	10.01670	1523	Markt
zell am main	49.81000	9.86972	4162	Markt
augsburg	48.36670	10.88330	267836	Stadt
kaufbeuren	47.88330	10.61670	42295	Stadt
kempten (allgäu)	47.71670	10.31670	61454	Stadt
memmingen	47.98330	10.16670	41125	Stadt
aichach an der paar	48.46670	11.13330	20882	Stadt
aindling	48.51670	10.95000	4380	Markt
friedberg, bayern	48.35000	10.98330	29364	Stadt
inchenhofen	48.51670	11.11670	2425	Markt
kühbach, schwaben	48.48330	11.18330	4003	Markt
mering, schwaben	48.26670	10.98330	12676	Markt
pöttmes	48.58330	11.10000	6330	Markt
biberbach, schwaben	48.51670	10.81670	3505	Markt
bobingen	48.26670	10.83330	16651	Stadt
diedorf (schwaben)	48.35000	10.76670	10154	Markt
dinkelscherben	48.35000	10.58330	6647	Markt
fischach, schwaben	48.28330	10.66670	4678	Markt
gersthofen	48.41670	10.88330	20253	Stadt
königsbrunn bei augsburg	48.26670	10.88330	27643	Stadt
meitingen	48.55000	10.85000	11095	Markt
neusäß	48.40000	10.83330	21858	Stadt
schwabmünchen	48.18330	10.75000	13153	Stadt
stadtbergen	48.36670	10.85000	14673	Stadt
thierhaupten	48.56670	10.91670	3799	Markt
welden bei augsburg	48.45000	10.66670	3626	Markt
zusmarshausen	48.40000	10.60000	6348	Markt
aislingen, schwaben	48.50000	10.45000	1418	Markt
bissingen, schwaben	48.71670	10.61670	3616	Markt
dillingen an der donau	48.56670	10.48330	18697	Stadt
gundelfingen an der donau	48.55000	10.36670	7854	Stadt
höchstädt an der donau	48.60000	10.55000	6765	Stadt
lauingen (donau)	48.56670	10.43330	10967	Stadt
wertingen	48.55000	10.68330	8860	Stadt
wittislingen	48.61670	10.41670	2390	Markt
burgau, schwaben	48.43330	10.40000	9504	Stadt
burtenbach	48.35000	10.45000	3306	Markt
günzburg	48.45000	10.26670	19815	Stadt
ichenhausen	48.36670	10.31670	8529	Stadt
jettingen-scheppach	48.39720	10.43890	6718	Markt
krumbach (schwaben)	48.25000	10.36670	12729	Stadt
leipheim	48.43330	10.20000	6800	Stadt
münsterhausen	48.31670	10.45000	2044	Markt
neuburg an der kammel	48.30000	10.36670	3112	Markt
offingen, donau	48.48330	10.36670	4120	Markt
thannhausen, schwaben	48.28330	10.46670	6154	Stadt
waldstetten (kreis günzburg)	48.35000	10.30000	1229	Markt
ziemetshausen	48.30000	10.53330	3036	Markt
altenstadt, iller	48.16670	10.11670	4714	Markt
buch bei illertissen	48.21670	10.18330	3643	Markt
illertissen	48.21670	10.10000	16512	Stadt
kellmünz an der iller	48.11670	10.13330	1364	Markt
neu-ulm	48.40000	10.01670	51426	Stadt
pfaffenhofen an der roth	48.35000	10.16670	7112	Markt
senden (iller)	48.31670	10.06670	22187	Stadt
vöhringen (iller)	48.28330	10.08330	13077	Stadt
weißenhorn	48.30000	10.16670	13264	Stadt
heimenkirch	47.61670	9.91667	3719	Markt
lindau (bodensee)	47.55000	9.68333	24481	Stadt
lindenberg im allgäu	47.60000	9.90000	11391	Stadt
scheidegg, allgäu	47.58330	9.85000	4234	Markt
weiler-simmerberg	47.58330	9.93333	6629	Markt
buchloe	48.03330	10.73330	11983	Stadt
füssen	47.56670	10.70000	14139	Stadt
irsee	47.90000	10.56670	1409	Markt
kaltental, schwaben	47.90000	10.75000	1655	Markt
marktoberdorf	47.78330	10.61670	18487	Stadt
nesselwang	47.61670	10.50000	3527	Markt
obergünzburg	47.85000	10.41670	6469	Markt
ronsberg	47.90000	10.41670	1660	Markt
unterthingau	47.76670	10.50000	2733	Markt
waal, schwaben	48.00000	10.78330	2200	Markt
babenhausen, schwaben	48.15000	10.25000	5251	Markt
bad wörishofen	48.01670	10.60000	14001	Stadt
dirlewang	48.00000	10.50000	2116	Markt
erkheim	48.05000	10.35000	2995	Markt
bad grönenbach, allgäu	47.88330	10.21670	5167	Markt
kirchheim in schwaben	48.18330	10.48330	2533	Markt
legau	47.85000	10.13330	3100	Markt
markt rettenbach	47.95000	10.40000	3696	Markt
markt wald	48.13330	10.58330	2315	Markt
mindelheim	48.05000	10.48330	14232	Stadt
ottobeuren	47.93330	10.30000	8056	Markt
pfaffenhausen, schwaben	48.11670	10.45000	2359	Markt
türkheim, wertach	48.06670	10.63330	6644	Markt
tussenhausen	48.10000	10.56670	2977	Markt
donau-ries	48.8148704545454545	10.69735	130335	Kreis
donauwörth	48.721179	10.782266	18317	Stadt
harburg (schwaben)	48.785701	10.692688	5680	Stadt
kaisheim	48.76670	10.80000	4282	Markt
monheim, schwaben	48.83330	10.83330	4930	Stadt
nördlingen	48.85000	10.50000	19396	Stadt
oettingen in bayern	48.95000	10.60000	5298	Stadt
rain, lech	48.68330	10.90000	8430	Stadt
wallerstein	48.887243	10.473441	3463	Markt
wemding	48.86670	10.71670	5683	Stadt
altusried	47.80000	10.21670	10010	Markt
buchenberg bei kempten, allgäu	47.70000	10.23330	3973	Markt
dietmannsried	47.80000	10.28330	7892	Markt
bad hindelang	47.50000	10.36670	4909	Markt
immenstadt im allgäu	47.56670	10.21670	14300	Stadt
oberstaufen	47.55000	10.03330	7256	Markt
oberstdorf	47.4101	10.2800	9948	Markt
sonthofen, oberallgäu	47.51670	10.28330	21168	Stadt
sulzberg, allgäu	47.66670	10.35000	4588	Markt
weitnau	47.65000	10.13330	5251	Markt
wertach	47.60000	10.40000	2466	Markt
wiggensbach	47.75000	10.23330	4670	Markt
saarbrücken	49.23330	7.00000	180269	Landeshauptstadt
friedrichsthal, saar	49.31670	7.10000	11572	Stadt
püttlingen	49.28330	6.88333	20887	Stadt
sulzbach / saar	49.30000	7.06667	18915	Stadt
völklingen	49.25000	6.85000	41329	Stadt
merzig (saar)	49.45000	6.63333	30984	Kreisstadt
wadern	49.53330	6.88333	17197	Stadt
neunkirchen / saar	49.35000	7.18333	49793	Kreisstadt
ottweiler	49.38330	7.16667	15564	Stadt
dillingen / saar	49.35000	6.73333	21333	Stadt
lebach	49.40000	6.91667	21254	Stadt
saarlouis	49.31670	6.75000	38283	Kreisstadt
bexbach	49.33330	7.26667	19231	Stadt
blieskastel	49.23330	7.25000	23020	Stadt
homburg (saar)	49.31670	7.33333	44611	Kreisstadt
sankt ingbert	49.28330	7.11667	38717	Stadt
sankt wendel	49.522925	7.10416625	90596	Kreis
sankt wendel	49.46670	7.16667	27106	Kreisstadt
berlin	52.52464	13.40514	3434018	Stadt
berlin	52.52468	13.40535	3419623	Stadt
brandenburg an der havel	52.414082454492	12.5309455871582	74875	Stadt
cottbus	51.75529	14.3330100000001	99913	Stadt
frankfurt (oder)	52.34399	14.54015	65242	Stadt
potsdam	52.39384	13.07368	145707	Stadt
bernau bei berlin	52.683639665967	13.5873340423584	34995	Stadt
biesenthal bei bernau bei berlin	52.76142	13.6478099999999	5160	Stadt
eberswalde	52.83862	13.78643	42144	Stadt
joachimsthal	52.97708	13.7439899999999	3448	Stadt
oderberg, mark	52.86668	14.0454099999999	2632	Stadt
werneuchen	52.6303827592172	13.7379348571777	3964	Stadt
golßen	51.97101	13.5969700000001	2923	Stadt
königs wusterhausen	52.29592	13.6247	32785	Stadt
lieberose	51.98324	14.3007700000001	1544	Stadt
lübben (spreewald)	51.94242	13.8919	14897	Stadt
luckau, niederlausitz	51.8529057232198	13.7091600317383	8669	Stadt
märkisch buchholz	52.10905	13.7650599999999	836	Stadt
mittenwalde, mark	52.26626	13.53329	2202	Stadt
butzen bei lübben	51.9309	14.1672	230	Ort
laasow, spreewald	51.9439	14.1298	170	Ort
teupitz	52.13260	13.61750	1888	Stadt
bad liebenwerda	51.5181420817041	13.4009870529175	11068	Stadt
doberlug-kirchhain	51.6263451769052	13.562923449707	9298	Stadt
elsterwerda	51.4635843009177	13.5202108200074	9911	Stadt
falkenberg / elster	51.5848733005417	13.2438201904297	7429	Stadt
finsterwalde	51.6302632553498	13.7068294708251	18985	Stadt
herzberg (elster)	51.6833532156603	13.2329566772461	11053	Stadt
mühlberg / elbe	51.4351995307403	13.2218069259643	4957	Stadt
schlieben	51.7227882908881	13.3823129470825	3069	Stadt
schönewalde bei herzberg, elster	51.6831748598024	13.5998504668473	3847	Stadt
sonnewalde	51.6888340936726	13.6472534179687	2842	Stadt
uebigau-wahrenbrück	51.5501231897347	13.3498224075317	6624	Stadt
havelland	52.6074114285714286	12.6673171428571429	155000	Kreis
falkensee	52.5651522101702	13.0820191217041	37493	Stadt
friesack	52.7366261266206	12.5796092803955	2904	Stadt
warsow bei nauen	52.713788322887	12.6445068359375	789	Ort
ketzin	52.47325	12.85078	3942	Stadt
nauen, havelland	52.60686	12.88135	11024	Stadt
premnitz	52.53478	12.3474699999999	9671	Stadt
rathenow	52.60495	12.33948	27230	Stadt
rhinow	52.7508704854803	12.3401787460327	2012	Stadt
altlandsberg	52.56449	13.72657	8189	Stadt
bad freienwalde (oder)	52.78585	14.03853	9818	Stadt
buckow (märkische schweiz)	52.56550	14.07910	1692	Stadt
hönow	52.54869	13.6375800000001	8300	Ort
lebus	52.4253713901577	14.5297880714415	3400	Stadt
müncheberg	52.50525	14.1346	7814	Stadt
seelow	52.53224	14.38208	5316	Stadt
strausberg	52.56751	13.87698	26221	Stadt
wriezen	52.72005	14.13328	7462	Stadt
fürstenberg / havel	53.17336	13.1317300000001	6442	Stadt
altthymen	53.23628	13.16311	120	Ort
barsdorf	53.102492	13.288894	141	Ort
blumenow	53.100422	13.25135	245	Ort
bredereiche	53.137828	13.242974	831	Ort
himmelpfort	53.1784	13.227403	523	Ort
steinförde	53.187144	13.088744	134	Ort
tornow bei gransee	53.062827	13.286476	290	Ort
zootzen bei gransee	53.152927	13.211556	243	Ort
gransee	53.00562	13.15121	6307	Stadt
hennigsdorf	52.63214	13.20075	26142	Stadt
hohen neuendorf	52.6733705	13.2814989	24905	Stadt
kremmen	52.76215	13.03128	7306	Stadt
liebenwalde	52.87163	13.40158	4670	Stadt
oranienburg	52.75275	13.23915	41055	Stadt
velten	52.68944	13.17579	11475	Stadt
zehdenick	52.97891	13.33678	14090	Stadt
badingen bei gransee	53.002371	13.252594	583	Ort
burgwall	53.0498452166445	13.3005149841308	259	Ort
kappe	52.96829	13.44105	184	Ort
klein-mutz	52.96391	13.2828500000001	511	Ort
krewelin	52.94445	13.38307	314	Ort
kurtschlag	52.99747	13.47757	304	Ort
mildenberg	53.01232	13.2829400000001	797	Ort
wesendorf bei zehdenick	52.98344	13.37997	254	Ort
zabelsdorf	53.04847	13.2517800000001	281	Ort
calau	51.74629	13.94904	7638	Stadt
großräschen	51.59096	14.0026399999999	12049	Stadt
lauchhammer	51.49811	13.7734800000001	19060	Stadt
lübbenau / spreewald	51.86469	13.95371	15363	Stadt
ortrand	51.3757908070649	13.7611155502319	2570	Stadt
ruhland	51.4555769072858	13.8636100952149	4157	Stadt
schwarzheide	51.4823378820003	13.8672149841309	6941	Stadt
senftenberg, niederlausitz	51.51971	13.99596	29136	Stadt
vetschau / spreewald	51.78459	14.06655	8230	Stadt
beeskow	52.16993	14.24486	8206	Stadt
eisenhüttenstadt	52.14513	14.62950	31689	Stadt
erkner	52.4239	13.75253	11829	Stadt
friedland, mark	52.09430	14.31040	3078	Stadt
fürstenwalde / spree	52.36769	14.0716199999999	33374	Stadt
müllrose	52.24586	14.41789	4477	Stadt
ratzdorf	52.06819	14.75092	350	Ort
pohlitz	52.18387	14.57804	845	Ort
storkow (mark)	52.22380	13.89640	6921	Stadt
ostprignitz-ruppin	53.0079336842105263	12.6439357894736842	107610	Kreis
kyritz	52.94303	12.39626	10343	Stadt
lindow (mark)	52.97128	12.98514	3068	Stadt
neuruppin	52.91543	12.79893	32145	Stadt
neustadt (dosse)	52.8513086507677	12.4302959259035	4013	Stadt
rheinsberg	53.09669	12.8971300000001	8622	Stadt
wittstock / dosse	53.16421	12.48607	12022	Stadt
beelitz, mark	52.23908	12.97012	12318	Stadt
belzig	52.14304	12.59363	11407	Stadt
brück, mark	52.1867772040092	12.7610433862305	3885	Stadt
havelsee	52.5002156304533	12.466528338623	3438	Stadt
niemegk	52.07319833123	12.6944639205933	2327	Stadt
teltow	52.39584	13.27631	19541	Stadt
treuenbrietzen	52.0913580176627	12.8655233227539	7780	Stadt
werder (havel)	52.3708	12.93238	22611	Stadt
ziesar	52.2667045197197	12.2870383068848	2910	Stadt
prignitz	53.0847325	12.02056	82338	Kreis
bad wilsnack	52.9579115178877	11.9477684020997	2982	Stadt
lenzen (elbe)	53.09811	11.47874	2363	Stadt
meyenburg, prignitz	53.31277	12.24225	2663	Stadt
perleberg	53.07457	11.85594	13606	Stadt
pritzwalk	53.15046	12.17707	13875	Stadt
putlitz	53.24614	12.04267	3193	Stadt
wittenberge, prignitz	53.0043387345928	11.7471675872803	20120	Stadt
döbern, niederlausitz	51.61651	14.59966	4047	Stadt
drebkau	51.6524	14.2245800000001	6508	Stadt
forst (lausitz)	51.73292	14.63242	22781	Stadt
guben	51.95079	14.70258	21804	Stadt
peitz	51.85635	14.41107	5375	Stadt
haidemühl	51.6047	14.40931	644	ehem. Gemeinde
spremberg, niederlausitz	51.57059	14.37572	26348	Stadt
welzow	51.5804	14.17251	4227	Stadt
baruth / mark	52.04535	13.50201	4523	Stadt
dahme / mark	51.8694294100128	13.4268197830202	4961	Stadt
jüterbog	51.9963715338045	13.0752029153442	13604	Stadt
luckenwalde	52.09016	13.16291	21570	Stadt
ludwigsfelde	52.30103	13.25978	24260	Stadt
trebbin	52.21817	13.2247600000001	6433	Stadt
zossen bei berlin	52.2170681037282	13.453776550293	16310	Stadt
angermünde	53.01315	13.99661	9616	Stadt
brüssow, uckermark	53.40062	14.12637	2540	Stadt
gartz (oder)	53.20974	14.3849700000001	2669	Stadt
lychen	53.21628	13.31073	3967	Stadt
prenzlau	53.31758	13.86279	21039	Stadt
schwedt / oder	53.06578	14.27026	37940	Stadt
templin	53.1171378707937	13.4984979629517	13681	Stadt
